id,date,user_username,content,content_translation,image_description,extended_text,retweet_count,reply_count,like_count,quote_count,impression_count,topic,negative_score,neutral_score,positive_score,x,y
2923,2023-05-22,elconfidencial,La resistencia asturiana de Unicaja Banco impacienta a los supervisores https://t.co/9buQ7UwvlE,Unicaja Banco's Asturian resistance makes supervisors impatient https://t.co/9buQ7UwvlE,,Unicaja Banco's Asturian resistance makes supervisors impatient https://t.co/9buQ7UwvlE,0.0,0.0,2.0,0.0,6980.0,8,0.5175020098686218,0.4634822607040405,0.019015787169337273,11.100884,2.6911218
2924,2023-05-22,elcomerciodigit,"Los especialistas de la sanidad pública asturiana han pasado de atender 39,7 casos de niños y jóvenes por cada 1.000 habitantes a 60,7 https://t.co/SwftoE1fvO","Asturian public health specialists have gone from treating 39.7 cases of children and young people per 1,000 inhabitants to 60.7 https://t.co/SwftoE1fvO",,"Asturian public health specialists have gone from treating 39.7 cases of children and young people per 1,000 inhabitants to 60.7 https://t.co/SwftoE1fvO",1.0,0.0,2.0,0.0,1658.0,13,0.03277648612856865,0.8916615843772888,0.07556192576885223,12.863722,2.6510513
2925,2023-05-22,EmiPujadas,Lo que sigo sin entender es como les escuece tanto a la central lechera el haber palmado el partido de hoy…Es porque han salido con el 11 de gala y el puto Valencia se lo ha explicado con 4 canteranos?,What I still don't understand is how it stings the milk plant so much to have won today's game... Is it because they came out with the 11th gala and the damn Valencia explained it to them with 4 youth players?,,What I still don't understand is how it stings the milk plant so much to have won today's game... Is it because they came out with the 11th gala and the damn Valencia explained it to them with 4 youth players?,0.0,1.0,4.0,0.0,143.0,-1,0.8275820016860962,0.1648552268743515,0.0075627276673913,4.187976,9.817559
2926,2023-05-22,juan_encasa,"RT directopaladar: La última en añadir nuevos productos a su surtido ha sido la cadena asturiana Alimerka, que ha apostado por incluir en los lineales de sus casi 170 supermercados nuevas verduras en conserva para facilitar el día a día de su clientela. https://t.co/kE2koPJudx …","RT directopaladar: The last to add new products to its assortment has been the Asturian chain Alimerka, which has decided to include new canned vegetables in the shelves of its almost 170 supermarkets to facilitate the daily life of its customers. https://t.co/kE2koPJudx...",,"RT directopaladar: The last to add new products to its assortment has been the Asturian chain Alimerka, which has decided to include new canned vegetables in the shelves of its almost 170 supermarkets to facilitate the daily life of its customers. https://t.co/kE2koPJudx...",0.0,0.0,0.0,0.0,2.0,-1,0.005376762710511684,0.7098390460014343,0.2847841680049896,7.719768,8.89065
2927,2023-05-22,abc_es,El sobrio look de una marca asturiana que eligió Leonor para su graduación en Gales https://t.co/QUXKEitXA0,The sober look of an Asturian brand that Leonor chose for her graduation in Wales https://t.co/QUXKEitXA0,,The sober look of an Asturian brand that Leonor chose for her graduation in Wales https://t.co/QUXKEitXA0,3.0,0.0,12.0,0.0,6218.0,-1,0.01161198504269123,0.9093288779258728,0.07905910909175873,11.593156,6.099527
2928,2023-05-22,directopaladar,"La última en añadir nuevos productos a su surtido ha sido la cadena asturiana Alimerka, que ha apostado por incluir en los lineales de sus casi 170 supermercados nuevas verduras en conserva para facilitar el día a día de su clientela. https://t.co/hpLqW18IBX","The last to add new products to its assortment has been the Asturian chain Alimerka, which has decided to include new canned vegetables on the shelves of its almost 170 supermarkets to facilitate the daily life of its customers. https://t.co/hpLqW18IBX",,"The last to add new products to its assortment has been the Asturian chain Alimerka, which has decided to include new canned vegetables on the shelves of its almost 170 supermarkets to facilitate the daily life of its customers. https://t.co/hpLqW18IBX",1.0,0.0,0.0,0.0,1221.0,-1,0.004868956282734871,0.68702232837677,0.30810871720314026,7.7353354,8.884475
2929,2023-05-22,denisg94,"Pero, si a mí me han dicho de la central lechera que es un santo. No provoca, es super respetuoso.
O le ponen un psicólogo para que aprenda a no entrar en trifulcas y en provocar, o te dedicas al parchís. Eres futbolista, ir a campos rivales te expone a insultos. https://t.co/nOZydcPYY1","But if they told me about the dairy farm that he is a saint. It doesn't provoke, it's super respectful.
Either they put a psychologist on him so he can learn not to get into fights and provoke, or you dedicate yourself to parcheesi. You're a soccer player, going to rival fields exposes you to insults. https://t.co/nOZydcPYY1",,"But if they told me about the dairy farm that he is a saint. It doesn't provoke, it's super respectful.
Either they put a psychologist on him so he can learn not to get into fights and provoke, or you dedicate yourself to parcheesi. You're a soccer player, going to rival fields exposes you to insults. https://t.co/nOZydcPYY1",0.0,0.0,0.0,0.0,9.0,4,0.19965554773807526,0.5804100632667542,0.2199343591928482,3.7749496,9.175355
2930,2023-05-22,johnyan64,A la verdad que La Panadería Carrasquillo de Gurabo amenaza la supremacía de La Asturiana de Caguas. Muy bueno.,The truth is that La Panaderia Carrasquillo de Gurabo threatens the supremacy of La Asturiana de Caguas. Very good.,,The truth is that La Panaderia Carrasquillo de Gurabo threatens the supremacy of La Asturiana de Caguas. Very good.,1.0,4.0,16.0,0.0,676.0,-1,0.09597820043563843,0.4386959373950958,0.46532586216926575,10.666087,5.2953434
2931,2023-05-22,Tatititati_,"Que te rompan el corazón ok, pero que se te rompa la taza de leche asturiana 😔😔 eso sí duele...","That they break your heart ok, but that your cup of Asturian milk breaks 😔😔 that does hurt...",,"That they break your heart ok, but that your cup of Asturian milk breaks 😔😔 that does hurt...",0.0,1.0,0.0,0.0,8.0,-1,0.9200128316879272,0.07371120154857635,0.00627599423751235,5.0815964,10.662065
2932,2023-05-21,Pimponista,"Juanma Castaño hablando del Valencia - Real Madrid. Pero no sabemos el resultado del partido.
Este es el relato de La Central Lechera y de La Caverna.","Juanma Castaño talking about Valencia - Real Madrid. But we don't know the result of the match.
This is the story of La Central Lechera and La Caverna.",,"Juanma Castaño talking about Valencia - Real Madrid. But we don't know the result of the match.
This is the story of La Central Lechera and La Caverna.",0.0,0.0,1.0,0.0,31.0,4,0.08421244472265244,0.8871970772743225,0.028590422123670578,4.277997,8.775361
2933,2023-05-21,SanVincent5,"Fabada asturiana para el alma...

¿Gustan? https://t.co/V7oIlOd7vd","Asturian bean stew for the soul...

Do they like them? https://t.co/V7oIlOd7vd",,"Asturian bean stew for the soul...

Do they like them? https://t.co/V7oIlOd7vd",0.0,2.0,16.0,0.0,405.0,0,0.028528934344649315,0.6980227828025818,0.2734483480453491,7.398561,8.15059
2934,2023-05-21,Manugoca,"La bola de mierda es tan grande que ya se echan las manos a la cabeza. Pero nadie se planteará el ""¿Qué hemos hecho?""

La central lechera escurriendo el bulto como siempre https://t.co/GxViLgUC6M","The ball of crap is so big that they're already throwing their hands to their heads. But no one will ask the question “What have we done?”

The milk plant draining the package as usual https://t.co/GxViLgUC6M",,"The ball of crap is so big that they're already throwing their hands to their heads. But no one will ask the question “What have we done?”

The milk plant draining the package as usual https://t.co/GxViLgUC6M",0.0,0.0,0.0,0.0,26.0,2,0.8772971034049988,0.11284773051738739,0.00985513161867857,4.7797136,10.441295
2935,2023-05-21,alexperis_90,"Minuto 38. No insultos ni ostias todavía. Nos juzgan a 46.002 personas por un energúmeno, y la central lechera pone en marcha el protocolo de blanqueamiento a este impresentable. Ferdinand justifíficame esto también https://t.co/UiA9RA3dpA","Minute 38. No insults or insults yet. They judge 46,002 people for their energy, and the dairy plant launches the bleaching protocol for this unpresentable one. Ferdinand justify this to me as well https://t.co/UiA9RA3dpA",,"Minute 38. No insults or insults yet. They judge 46,002 people for their energy, and the dairy plant launches the bleaching protocol for this unpresentable one. Ferdinand justify this to me as well https://t.co/UiA9RA3dpA",0.0,0.0,0.0,0.0,26.0,2,0.44147002696990967,0.5189381837844849,0.039591751992702484,4.642867,10.580465
2936,2023-05-21,Ronny1381,Hoy se habla de todo menos del MAL PARTIDO DEL MADRID. Así son siempre buscando tapar sus falencias y más cuando tienen la central lechera de su lado.,Today we talk about everything but the BAD GAME OF MADRID. This is how they are always looking to cover up their shortcomings and even more so when they have the dairy farm on their side.,,Today we talk about everything but the BAD GAME OF MADRID. This is how they are always looking to cover up their shortcomings and even more so when they have the dairy farm on their side.,0.0,0.0,0.0,0.0,13.0,4,0.897847592830658,0.09386701881885529,0.008285467512905598,4.150098,9.367818
2937,2023-05-21,notputxumtiti,"La central lechera intentando tapar la humillación de Pep a su madrid hace apenas 4 días, los dejó traumados de por vida 😁😁😁😁😁🫵🫵🫵🫵🫵🫵🫵🫵 https://t.co/N9Uk2XVLzB https://t.co/fK7h45Mniy","The dairy farm, trying to cover up Pep's humiliation in his Madrid just 4 days ago, left them traumatized for life 😁😁😁😁😁 https://t.co/N9Uk2XVLzB https://t.co/fK7h45Mniy",,"The dairy farm, trying to cover up Pep's humiliation in his Madrid just 4 days ago, left them traumatized for life 😁😁😁😁😁 https://t.co/N9Uk2XVLzB https://t.co/fK7h45Mniy",0.0,0.0,1.0,0.0,88.0,-1,0.7193936109542847,0.21897029876708984,0.06163612753152847,4.157999,10.013199
2938,2023-05-21,qveencobra,Dos libra e pan de la asturiana y café es lo que corre,Two pounds of Asturian bread and coffee is what runs,,Two pounds of Asturian bread and coffee is what runs,0.0,0.0,0.0,2.0,758.0,6,0.06586320698261261,0.7606310844421387,0.1735057532787323,6.570026,9.5946865
2939,2023-05-21,nonoblasco,"Esto tiene q acabar. No se puede tolerar el racismo en el fútbol. También tiene que acabar el comportamiento de niñato de Vinicius q ensucia su buen hacer como futbolista. 

Pd: De Burgos confirma que fue un solo aficionado y no 45.000 como vende la prensa de la Central Lechera https://t.co/2yVdLodT84","This has to end. Racism cannot be tolerated in football. It also has to end Vinicius' childish behavior, which messes up his good work as a football player. 

PS: De Burgos confirms that he was a single fan and not 45,000 as sold by the Central Lechera press https://t.co/2yVdLodT84",,"This has to end. Racism cannot be tolerated in football. It also has to end Vinicius' childish behavior, which messes up his good work as a football player. 

PS: De Burgos confirms that he was a single fan and not 45,000 as sold by the Central Lechera press https://t.co/2yVdLodT84",0.0,0.0,0.0,0.0,32.0,4,0.7801045179367065,0.20780152082443237,0.0120939826592803,3.7716272,8.977427
2940,2023-05-21,frankampana,La central lechera con Florentino al frente ya ha empezado. No van a parar.,The dairy farm with Florentino at the helm has already started. They're not going to stop.,,The dairy farm with Florentino at the helm has already started. They're not going to stop.,0.0,0.0,0.0,0.0,65.0,2,0.23474878072738647,0.6291376352310181,0.13611359894275665,4.077748,10.673813
2941,2023-05-21,DavidSancMartin,"Nun escaecer.

¿Vos suenen les cares d’esti clip?

El Cantar del Vasu - la llingua asturiana tien futuru https://t.co/JwdnSsKIIc","Never give up.

Do you sound the cares of this clip?

El Cantar del Vasu - the Asturian language has a future https://t.co/JwdnSsKIIc",,"Never give up.

Do you sound the cares of this clip?

El Cantar del Vasu - the Asturian language has a future https://t.co/JwdnSsKIIc",0.0,0.0,0.0,0.0,17.0,9,0.011305821128189564,0.47588348388671875,0.5128107070922852,10.714598,4.5790596
2942,2023-05-21,EternaVlc1919,"Te ha faltado añadir ""no como otros"" la Central Lechera son un club de impresentables.. AMUNT!!! https://t.co/PnPjGe4Rrx",You missed adding “not like others” the Central Lechera are a club of unpresentables.. AMOUNT!!! https://t.co/PnPjGe4Rrx,,You missed adding “not like others” the Central Lechera are a club of unpresentables.. AMOUNT!!! https://t.co/PnPjGe4Rrx,0.0,0.0,0.0,0.0,109.0,-1,0.7755334973335266,0.2102709263563156,0.014195563271641731,4.5079246,8.323934
2943,2023-05-21,Pajerismo23,La central lechera pone la maquinaria a tope https://t.co/mpN68bbTRf,The dairy farm puts the machinery to the max https://t.co/mpN68bbTRf,,The dairy farm puts the machinery to the max https://t.co/mpN68bbTRf,0.0,0.0,1.0,0.0,36.0,2,0.18409274518489838,0.7555162310600281,0.06039096415042877,4.4389877,10.970649
2944,2023-05-21,JL_Muros_,"Yo, la verdad, cuándo alguien de la Central Lechera y acólitos se indigna con lo del racismo, me acuerdo de Diego Costa y esbozo una leve sonrisa...","The truth is, when someone from the Central Lechera y Acolytes is outraged by racism, I remember Diego Costa and give a slight smile...",,"The truth is, when someone from the Central Lechera y Acolytes is outraged by racism, I remember Diego Costa and give a slight smile...",21.0,0.0,91.0,0.0,3812.0,-1,0.32995256781578064,0.5475378632545471,0.12250959128141403,3.9745116,8.830272
2945,2023-05-21,_Mouctarismo_,Lo de que la central lechera y su piara de aficionados pinten a Vinicius como la reencarnación de Martin Luther King es para mear y no echar gota. Viven en una dimensión paralela,The fact that the dairy farm and its bunch of fans paint Vinicius as the reincarnation of Martin Luther King is to pee and not to drop. They live in a parallel dimension,,The fact that the dairy farm and its bunch of fans paint Vinicius as the reincarnation of Martin Luther King is to pee and not to drop. They live in a parallel dimension,1.0,0.0,45.0,0.0,1066.0,-1,0.8442040085792542,0.1463504433631897,0.00944547075778246,4.041736,10.569814
2946,2023-05-21,Michael06741221,"La central lechera llamando racismo a lo de Vinicius...
Cuando a Dani Alves del BARÇA LE LANZARON UN PLÁTANO NO LOS VÍ DEFENDIENDO A ALVES
HIPÓCRITAS!!!!!!","The dairy farm calling the Vinicius thing racism...
When Dani Alves from BARÇA WAS THROWN A BANANA, I DIDN'T SEE THEM DEFENDING ALVES
HYPOCRITES!!!!!!!",,"The dairy farm calling the Vinicius thing racism...
When Dani Alves from BARÇA WAS THROWN A BANANA, I DIDN'T SEE THEM DEFENDING ALVES
HYPOCRITES!!!!!!!",0.0,0.0,0.0,0.0,11.0,4,0.8483743667602539,0.14190329611301422,0.009722299873828888,3.6823099,9.151628
2947,2023-05-21,RubenCliment86,"En la misma semana, Champions y un equipo que dabais y deseáis ver “muerto” os gana cuando veníais a pasearos y a darnos la “estocada”. Llorad y volveros para la central lechera con la misma cara dura con la que vinisteis. Tornarem, toooontos!😜🦇🟠⚫️⚪️ https://t.co/q8BWfFwzS4","In the same week, Champions and a team that you thought you wanted to see “dead” beat you when you came for a walk and give us the “thrust”. Cry and go back to the dairy farm with the same tough face you came with. Go back, tooopoints! 😜🦇🟠⚫️⚪️ https://t.co/q8BWfFwzS4",,"In the same week, Champions and a team that you thought you wanted to see “dead” beat you when you came for a walk and give us the “thrust”. Cry and go back to the dairy farm with the same tough face you came with. Go back, tooopoints! 😜🦇🟠⚫️⚪️ https://t.co/q8BWfFwzS4",0.0,0.0,0.0,0.0,30.0,-1,0.5824175477027893,0.30492153763771057,0.11266088485717773,4.145623,10.018625
